,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
40,赛富时,CRM,2004-08-19,2.99,3.04,3.06,2.93,327400,0.0,4.35,1.67,0.05,0.32
41,赛富时,CRM,2004-08-20,3.13,3.15,3.3,2.97,1008700,0.0,10.86,3.62,0.11,1.0
42,赛富时,CRM,2004-08-23,3.18,3.13,3.24,3.09,281900,0.0,4.76,-0.63,-0.02,0.28
43,赛富时,CRM,2004-08-24,3.15,3.19,3.2,3.11,268100,0.0,2.88,1.92,0.06,0.26
44,赛富时,CRM,2004-08-25,3.2,3.24,3.26,3.13,300200,0.0,4.08,1.57,0.05,0.3
45,赛富时,CRM,2004-08-26,3.24,3.23,3.25,3.2,117800,0.0,1.54,-0.31,-0.01,0.12
46,赛富时,CRM,2004-08-27,3.25,3.29,3.3,3.23,115900,0.0,2.17,1.86,0.06,0.11
47,赛富时,CRM,2004-08-30,3.31,3.29,3.32,3.27,151500,0.0,1.52,0.0,0.0,0.15
48,赛富时,CRM,2004-08-31,3.3,3.25,3.31,3.18,218600,0.0,3.95,-1.22,-0.04,0.22
49,赛富时,CRM,2004-09-01,3.3,3.33,3.33,3.29,128200,0.0,1.23,2.46,0.08,0.13
50,赛富时,CRM,2004-09-02,3.32,3.47,3.49,3.32,249700,0.0,5.11,4.2,0.14,0.25
51,赛富时,CRM,2004-09-03,3.48,3.44,3.49,3.41,231000,0.0,2.31,-0.86,-0.03,0.23
52,赛富时,CRM,2004-09-07,3.44,3.36,3.44,3.35,298000,0.0,2.62,-2.33,-0.08,0.29
53,赛富时,CRM,2004-09-08,3.33,3.31,3.33,3.29,137500,0.0,1.19,-1.49,-0.05,0.14
54,赛富时,CRM,2004-09-09,3.31,3.29,3.33,3.24,632300,0.0,2.72,-0.6,-0.02,0.62
55,赛富时,CRM,2004-09-10,3.29,3.56,3.58,3.29,698800,0.0,8.81,8.21,0.27,0.69
56,赛富时,CRM,2004-09-13,3.6,3.8,3.88,3.6,1086300,0.0,7.87,6.74,0.24,1.07
57,赛富时,CRM,2004-09-14,3.8,3.98,4.02,3.75,513000,0.0,7.11,4.74,0.18,0.51
58,赛富时,CRM,2004-09-15,3.98,4.09,4.29,3.93,1036800,0.0,9.05,2.76,0.11,1.02
59,赛富时,CRM,2004-09-16,4.09,4.07,4.12,4.02,629600,0.0,2.44,-0.49,-0.02,0.62
60,赛富时,CRM,2004-09-17,4.05,3.92,4.05,3.71,1121900,0.0,8.35,-3.69,-0.15,1.11
61,赛富时,CRM,2004-09-20,3.94,4.0,4.03,3.92,149300,0.0,2.81,2.04,0.08,0.15
62,赛富时,CRM,2004-09-21,4.01,4.09,4.23,4.01,581800,0.0,5.5,2.25,0.09,0.57
63,赛富时,CRM,2004-09-22,4.08,4.02,4.08,3.95,519200,0.0,3.18,-1.71,-0.07,0.51
64,赛富时,CRM,2004-09-23,4.02,3.93,4.02,3.91,279400,0.0,2.74,-2.24,-0.09,0.28
65,赛富时,CRM,2004-09-24,3.99,4.01,4.21,3.95,699000,0.0,6.62,2.04,0.08,0.69
66,赛富时,CRM,2004-09-27,4.0,3.9,4.02,3.88,345000,0.0,3.49,-2.74,-0.11,0.34
67,赛富时,CRM,2004-09-28,3.88,3.75,3.89,3.69,465700,0.0,5.13,-3.85,-0.15,0.46
68,赛富时,CRM,2004-09-29,3.76,3.94,3.97,3.76,425100,0.0,5.6,5.07,0.19,0.42
69,赛富时,CRM,2004-09-30,3.94,3.91,3.98,3.91,1130300,0.0,1.78,-0.76,-0.03,1.12
70,赛富时,CRM,2004-10-01,3.91,4.16,4.2,3.88,653400,0.0,8.18,6.39,0.25,0.65
71,赛富时,CRM,2004-10-04,4.29,4.22,4.46,4.14,788300,0.0,7.69,1.44,0.06,0.78
72,赛富时,CRM,2004-10-05,4.22,4.23,4.28,4.15,340200,0.0,3.08,0.24,0.01,0.34
73,赛富时,CRM,2004-10-06,4.23,4.31,4.31,4.12,358400,0.0,4.49,1.89,0.08,0.35
74,赛富时,CRM,2004-10-07,4.48,4.63,4.71,4.4,1471800,0.0,7.19,7.42,0.32,1.45
75,赛富时,CRM,2004-10-08,4.62,4.41,4.62,4.37,632100,0.0,5.4,-4.75,-0.22,0.62
76,赛富时,CRM,2004-10-11,4.41,4.55,4.59,4.4,266200,0.0,4.31,3.17,0.14,0.26
77,赛富时,CRM,2004-10-12,4.5,4.6,4.6,4.42,224300,0.0,3.96,1.1,0.05,0.22
78,赛富时,CRM,2004-10-13,4.65,4.63,4.81,4.6,432000,0.0,4.57,0.65,0.03,0.43
79,赛富时,CRM,2004-10-14,4.63,4.5,4.69,4.46,261800,0.0,4.97,-2.81,-0.13,0.26
80,赛富时,CRM,2004-10-15,4.52,4.5,4.56,4.4,236700,0.0,3.56,0.0,0.0,0.23
81,赛富时,CRM,2004-10-18,4.48,4.57,4.58,4.41,173200,0.0,3.78,1.56,0.07,0.17
82,赛富时,CRM,2004-10-19,4.59,4.56,4.61,4.53,155600,0.0,1.75,-0.22,-0.01,0.15
83,赛富时,CRM,2004-10-20,4.53,4.54,4.57,4.48,190200,0.0,1.97,-0.44,-0.02,0.19
84,赛富时,CRM,2004-10-21,4.54,4.6,4.67,4.51,180400,0.0,3.52,1.32,0.06,0.18
85,赛富时,CRM,2004-10-22,4.63,4.35,4.65,4.31,279200,0.0,7.39,-5.43,-0.25,0.28
86,赛富时,CRM,2004-10-25,4.39,4.54,4.59,4.39,264000,0.0,4.6,4.37,0.19,0.26
87,赛富时,CRM,2004-10-26,4.53,4.61,4.61,4.45,119200,0.0,3.52,1.54,0.07,0.12
88,赛富时,CRM,2004-10-27,4.63,4.82,4.9,4.54,480700,0.0,7.81,4.56,0.21,0.47
89,赛富时,CRM,2004-10-28,4.83,5.04,5.15,4.75,625200,0.0,8.3,4.56,0.22,0.62
90,赛富时,CRM,2004-10-29,5.03,5.08,5.08,4.85,449900,0.0,4.56,0.79,0.04,0.44
91,赛富时,CRM,2004-11-01,5.13,5.43,5.5,5.1,803400,0.0,7.87,6.89,0.35,0.79
92,赛富时,CRM,2004-11-02,5.63,5.49,5.63,5.44,757400,0.0,3.5,1.1,0.06,0.75
93,赛富时,CRM,2004-11-03,5.55,5.42,5.67,5.38,479400,0.0,5.28,-1.28,-0.07,0.47
94,赛富时,CRM,2004-11-04,5.4,5.15,5.43,5.13,349600,0.0,5.54,-4.98,-0.27,0.35
95,赛富时,CRM,2004-11-05,5.21,5.22,5.34,5.14,393700,0.0,3.88,1.36,0.07,0.39
96,赛富时,CRM,2004-11-08,5.22,5.1,5.22,5.07,253600,0.0,2.87,-2.3,-0.12,0.25
97,赛富时,CRM,2004-11-09,4.93,4.88,5.01,4.78,483900,0.0,4.51,-4.31,-0.22,0.48
98,赛富时,CRM,2004-11-10,4.91,4.88,4.91,4.82,194800,0.0,1.84,0.0,0.0,0.19
99,赛富时,CRM,2004-11-11,4.88,5.01,5.04,4.86,251800,0.0,3.69,2.66,0.13,0.25
100,赛富时,CRM,2004-11-12,5.05,5.0,5.06,4.88,139100,0.0,3.59,-0.2,-0.01,0.14
101,赛富时,CRM,2004-11-15,5.02,5.2,5.2,5.0,530500,0.0,4.0,4.0,0.2,0.52
102,赛富时,CRM,2004-11-16,5.2,5.15,5.3,5.08,640600,0.0,4.23,-0.96,-0.05,0.63
103,赛富时,CRM,2004-11-17,5.2,5.21,5.24,5.07,396600,0.0,3.3,1.17,0.06,0.39
104,赛富时,CRM,2004-11-18,4.75,4.46,4.75,4.33,2358100,0.0,8.06,-14.4,-0.75,2.33
105,赛富时,CRM,2004-11-19,4.55,4.44,4.61,4.26,788200,0.0,7.85,-0.45,-0.02,0.78
106,赛富时,CRM,2004-11-22,4.44,4.41,4.53,4.37,218000,0.0,3.6,-0.68,-0.03,0.22
107,赛富时,CRM,2004-11-23,4.41,4.5,4.51,4.38,276200,0.0,2.95,2.04,0.09,0.27
108,赛富时,CRM,2004-11-24,4.5,4.5,4.56,4.45,226900,0.0,2.44,0.0,0.0,0.22
109,赛富时,CRM,2004-11-26,4.48,4.43,4.48,4.36,128600,0.0,2.67,-1.56,-0.07,0.13
110,赛富时,CRM,2004-11-29,4.44,4.38,4.46,4.38,387000,0.0,1.81,-1.13,-0.05,0.38
111,赛富时,CRM,2004-11-30,4.38,4.37,4.52,4.34,569100,0.0,4.11,-0.23,-0.01,0.56
112,赛富时,CRM,2004-12-01,4.37,4.24,4.41,4.2,577800,0.0,4.81,-2.97,-0.13,0.57
113,赛富时,CRM,2004-12-02,4.25,4.25,4.26,4.11,732300,0.0,3.54,0.24,0.01,0.72
114,赛富时,CRM,2004-12-03,4.23,4.16,4.23,4.12,260900,0.0,2.59,-2.12,-0.09,0.26
115,赛富时,CRM,2004-12-06,4.2,4.14,4.2,4.1,311300,0.0,2.4,-0.48,-0.02,0.31
116,赛富时,CRM,2004-12-07,4.14,4.01,4.14,3.97,718800,0.0,4.11,-3.14,-0.13,0.71
117,赛富时,CRM,2004-12-08,4.01,3.98,4.04,3.97,529000,0.0,1.75,-0.75,-0.03,0.52
118,赛富时,CRM,2004-12-09,3.98,4.07,4.13,3.95,587100,0.0,4.52,2.26,0.09,0.58
119,赛富时,CRM,2004-12-10,4.04,3.98,4.12,3.98,483600,0.0,3.44,-2.21,-0.09,0.48
120,赛富时,CRM,2004-12-13,4.02,4.03,4.08,3.97,287600,0.0,2.76,1.26,0.05,0.28
121,赛富时,CRM,2004-12-14,4.01,4.09,4.19,3.98,412600,0.0,5.21,1.49,0.06,0.41
122,赛富时,CRM,2004-12-15,4.1,4.07,4.12,4.01,377600,0.0,2.69,-0.49,-0.02,0.37
123,赛富时,CRM,2004-12-16,4.07,4.1,4.13,4.07,400600,0.0,1.47,0.74,0.03,0.4
124,赛富时,CRM,2004-12-17,4.1,4.03,4.1,3.9,724300,0.0,4.88,-1.71,-0.07,0.72
125,赛富时,CRM,2004-12-20,3.65,3.8,3.85,3.65,9708000,0.0,4.96,-5.71,-0.23,9.59
126,赛富时,CRM,2004-12-21,3.81,4.03,4.05,3.81,3751300,0.0,6.32,6.05,0.23,3.7
127,赛富时,CRM,2004-12-22,3.96,4.06,4.11,3.96,1694700,0.0,3.72,0.74,0.03,1.67
128,赛富时,CRM,2004-12-23,4.07,4.15,4.19,4.07,1403800,0.0,2.96,2.22,0.09,1.39
129,赛富时,CRM,2004-12-27,4.19,4.34,4.35,4.17,1673600,0.0,4.34,4.58,0.19,1.65
130,赛富时,CRM,2004-12-28,4.36,4.3,4.42,4.25,839700,0.0,3.92,-0.92,-0.04,0.83
131,赛富时,CRM,2004-12-29,4.25,4.29,4.3,4.21,531500,0.0,2.09,-0.23,-0.01,0.52
132,赛富时,CRM,2004-12-30,4.25,4.21,4.28,4.18,854100,0.0,2.33,-1.86,-0.08,0.84
133,赛富时,CRM,2004-12-31,4.16,4.24,4.28,4.16,358900,0.0,2.85,0.71,0.03,0.35
134,赛富时,CRM,2007-09-17,11.4,11.43,11.54,11.34,1297100,0.0,4.72,169.58,7.19,1.11
135,赛富时,CRM,2007-09-18,11.5,11.49,11.78,11.09,3171600,0.0,6.04,0.52,0.06,2.72
136,赛富时,CRM,2007-09-19,11.53,11.45,11.63,11.33,1576200,0.0,2.61,-0.35,-0.04,1.35
137,赛富时,CRM,2007-09-20,11.35,11.41,11.54,11.31,833600,0.0,2.01,-0.35,-0.04,0.71
138,赛富时,CRM,2007-09-21,11.5,11.56,11.57,11.43,1106300,0.0,1.23,1.31,0.15,0.95
139,赛富时,CRM,2007-09-24,11.63,12.12,12.43,11.59,3035800,0.0,7.27,4.84,0.56,2.6
140,赛富时,CRM,2007-09-25,12.02,12.48,12.49,11.94,2047800,0.0,4.54,2.97,0.36,1.75
141,赛富时,CRM,2007-09-26,12.5,12.62,12.84,12.45,2679900,0.0,3.13,1.12,0.14,2.29
142,赛富时,CRM,2007-09-27,12.5,12.74,12.94,12.46,1669400,0.0,3.8,0.95,0.12,1.43
143,赛富时,CRM,2007-09-28,12.61,12.83,12.94,12.54,1870600,0.0,3.14,0.71,0.09,1.6
144,赛富时,CRM,2007-10-01,12.85,13.22,13.25,12.85,1132500,0.0,3.12,3.04,0.39,0.97
145,赛富时,CRM,2007-10-02,13.22,12.94,13.37,12.53,1855700,0.0,6.35,-2.12,-0.28,1.59
146,赛富时,CRM,2007-10-03,12.8,13.04,13.17,12.71,1441300,0.0,3.55,0.77,0.1,1.23
147,赛富时,CRM,2007-10-04,13.02,12.89,13.05,12.77,1030300,0.0,2.15,-1.15,-0.15,0.88
148,赛富时,CRM,2007-10-05,13.05,13.31,13.53,13.0,1246100,0.0,4.11,3.26,0.42,1.07
149,赛富时,CRM,2007-10-08,13.32,13.81,14.04,13.22,1859000,0.0,6.16,3.76,0.5,1.59
150,赛富时,CRM,2007-10-09,13.83,14.08,14.36,13.75,1886600,0.0,4.42,1.96,0.27,1.62
151,赛富时,CRM,2007-10-10,14.08,13.95,14.19,13.95,1313400,0.0,1.7,-0.92,-0.13,1.12
152,赛富时,CRM,2007-10-11,14.0,13.72,14.38,13.39,1393300,0.0,7.1,-1.65,-0.23,1.19
153,赛富时,CRM,2007-10-12,13.91,14.27,14.38,13.62,1221800,0.0,5.54,4.01,0.55,1.05
154,赛富时,CRM,2007-10-15,13.97,13.65,14.11,13.36,1592100,0.0,5.26,-4.34,-0.62,1.36
155,赛富时,CRM,2007-10-16,13.68,14.06,14.19,13.68,1352200,0.0,3.74,3.0,0.41,1.16
156,赛富时,CRM,2007-10-17,14.19,13.56,14.28,13.43,1535700,0.0,6.05,-3.56,-0.5,1.31
157,赛富时,CRM,2007-10-18,13.57,13.74,14.29,13.47,2121700,0.0,6.05,1.33,0.18,1.82
158,赛富时,CRM,2007-10-19,13.75,13.07,13.84,13.01,1753500,0.0,6.04,-4.88,-0.67,1.5
159,赛富时,CRM,2007-10-22,12.83,13.05,13.24,12.5,1730700,0.0,5.66,-0.15,-0.02,1.48
160,赛富时,CRM,2007-10-23,13.06,13.56,13.64,12.96,1563300,0.0,5.21,3.91,0.51,1.34
161,赛富时,CRM,2007-10-24,13.41,13.32,13.66,12.95,1096400,0.0,5.24,-1.77,-0.24,0.94
162,赛富时,CRM,2007-10-25,13.35,12.77,13.35,12.65,1029800,0.0,5.26,-4.13,-0.55,0.88
163,赛富时,CRM,2007-10-26,12.87,12.86,12.99,12.5,1381500,0.0,3.84,0.7,0.09,1.18
164,赛富时,CRM,2007-10-29,13.0,13.34,13.51,12.8,1421000,0.0,5.52,3.73,0.48,1.22
165,赛富时,CRM,2007-10-30,13.25,13.44,13.61,13.12,751190,0.0,3.67,0.75,0.1,0.64
166,赛富时,CRM,2007-10-31,13.5,14.09,14.13,13.29,1741500,0.0,6.25,4.84,0.65,1.47
167,赛富时,CRM,2007-11-01,13.76,13.38,13.88,13.32,1370700,0.0,3.97,-5.04,-0.71,1.16
168,赛富时,CRM,2007-11-02,13.52,13.6,13.8,13.32,880200,0.0,3.59,1.64,0.22,0.75
169,赛富时,CRM,2007-11-05,13.43,13.14,13.48,12.95,1116649,0.0,3.9,-3.38,-0.46,0.95
170,赛富时,CRM,2007-11-06,13.15,13.08,13.56,12.86,907610,0.0,5.33,-0.46,-0.06,0.77
171,赛富时,CRM,2007-11-07,13.03,12.69,13.03,12.52,1879610,0.0,3.9,-2.98,-0.39,1.59
172,赛富时,CRM,2007-11-08,12.69,12.13,12.73,11.6,2648501,0.0,8.9,-4.41,-0.56,2.24
173,赛富时,CRM,2007-11-09,11.91,12.5,12.67,11.4,2515200,0.0,10.47,3.05,0.37,2.13
174,赛富时,CRM,2007-11-12,12.97,12.72,13.16,12.57,2232800,0.0,4.72,1.76,0.22,1.89
175,赛富时,CRM,2007-11-13,12.59,13.0,13.18,12.59,1339940,0.0,4.64,2.2,0.28,1.13
176,赛富时,CRM,2007-11-14,13.18,13.0,13.25,12.71,1131300,0.0,4.15,0.0,0.0,0.96
177,赛富时,CRM,2007-11-15,13.11,12.7,13.6,12.62,2812721,0.0,7.54,-2.31,-0.3,2.38
178,赛富时,CRM,2007-11-16,12.43,14.34,14.35,12.07,4541800,0.0,17.95,12.91,1.64,3.85
179,赛富时,CRM,2007-11-19,14.25,13.52,14.25,13.42,2185275,0.0,5.79,-5.72,-0.82,1.85
180,赛富时,CRM,2007-11-20,13.63,14.35,14.5,13.41,3430440,0.0,8.06,6.14,0.83,2.9
181,赛富时,CRM,2007-11-21,14.04,14.09,14.33,14.04,2018860,0.0,2.02,-1.81,-0.26,1.71
182,赛富时,CRM,2007-11-23,14.13,13.79,14.13,13.47,785820,0.0,4.68,-2.13,-0.3,0.67
183,赛富时,CRM,2007-11-26,13.46,13.03,14.06,12.92,2107515,0.0,8.27,-5.51,-0.76,1.78
184,赛富时,CRM,2007-11-27,12.96,13.12,13.32,12.89,1373320,0.0,3.3,0.69,0.09,1.16
185,赛富时,CRM,2007-11-28,13.12,13.61,13.92,13.11,1584425,0.0,6.17,3.73,0.49,1.34
186,赛富时,CRM,2007-11-29,13.39,13.82,13.88,13.27,1641756,0.0,4.48,1.54,0.21,1.39
187,赛富时,CRM,2007-11-30,13.91,14.18,14.43,13.82,3314902,0.0,4.41,2.6,0.36,2.81
188,赛富时,CRM,2007-12-03,14.2,13.95,14.32,13.53,1501825,0.0,5.57,-1.62,-0.23,1.27
189,赛富时,CRM,2007-12-04,13.79,13.83,13.96,13.72,1029600,0.0,1.72,-0.86,-0.12,0.87
190,赛富时,CRM,2007-12-05,14.0,14.02,14.23,13.81,1117300,0.0,3.04,1.37,0.19,0.95
191,赛富时,CRM,2007-12-06,13.95,14.14,14.26,13.81,1030100,0.0,3.21,0.86,0.12,0.87
192,赛富时,CRM,2007-12-07,14.27,14.46,14.79,14.13,1909328,0.0,4.67,2.26,0.32,1.62
193,赛富时,CRM,2007-12-10,14.53,14.43,14.53,14.06,1134220,0.0,3.25,-0.21,-0.03,0.96
194,赛富时,CRM,2007-12-11,14.27,14.33,14.96,14.25,1799222,0.0,4.92,-0.69,-0.1,1.52
195,赛富时,CRM,2007-12-12,14.55,14.55,14.86,14.33,1449300,0.0,3.7,1.54,0.22,1.23
196,赛富时,CRM,2007-12-13,14.53,14.82,14.95,14.47,1246400,0.0,3.3,1.86,0.27,1.06
197,赛富时,CRM,2007-12-14,14.82,14.89,15.08,14.56,1271968,0.0,3.51,0.47,0.07,1.08
198,赛富时,CRM,2007-12-17,14.75,14.68,14.93,14.59,1773428,0.0,2.28,-1.41,-0.21,1.5
199,赛富时,CRM,2007-12-18,14.86,14.63,14.86,14.43,1920100,0.0,2.93,-0.34,-0.05,1.63
200,赛富时,CRM,2007-12-19,14.44,14.99,15.21,14.44,2336150,0.0,5.26,2.46,0.36,1.98
201,赛富时,CRM,2007-12-20,15.19,16.25,16.25,15.19,3084139,0.0,7.07,8.41,1.26,2.61
202,赛富时,CRM,2007-12-21,16.25,15.94,16.38,15.67,1943550,0.0,4.37,-1.91,-0.31,1.65
203,赛富时,CRM,2007-12-24,15.76,16.0,16.19,15.73,367129,0.0,2.89,0.38,0.06,0.31
204,赛富时,CRM,2007-12-26,15.95,15.97,16.06,15.58,702844,0.0,3.0,-0.19,-0.03,0.6
205,赛富时,CRM,2007-12-27,15.95,16.01,16.26,15.71,876000,0.0,3.44,0.25,0.04,0.74
206,赛富时,CRM,2007-12-28,16.11,16.1,16.19,15.91,583900,0.0,1.75,0.56,0.09,0.49
207,赛富时,CRM,2007-12-31,16.1,15.67,16.1,15.61,879156,0.0,3.04,-2.67,-0.43,0.74
208,赛富时,CRM,2008-01-02,15.76,15.07,15.89,14.97,1244970,0.0,5.87,-3.83,-0.6,1.05
209,赛富时,CRM,2008-01-03,15.0,15.25,15.46,15.0,922256,0.0,3.05,1.19,0.18,0.78
210,赛富时,CRM,2008-01-04,15.0,14.72,15.15,14.52,1609490,0.0,4.13,-3.48,-0.53,1.36
211,赛富时,CRM,2008-01-07,14.48,14.44,14.51,13.72,3277450,0.0,5.37,-1.9,-0.28,2.78
212,赛富时,CRM,2008-01-08,14.44,13.68,14.82,13.63,1643411,0.0,8.24,-5.26,-0.76,1.39
213,赛富时,CRM,2008-01-09,13.61,13.58,13.81,13.06,2265965,0.0,5.48,-0.73,-0.1,1.92
214,赛富时,CRM,2008-01-10,13.5,13.9,14.09,13.27,2192036,0.0,6.04,2.36,0.32,1.86
215,赛富时,CRM,2008-01-11,13.89,13.62,14.27,13.49,1634934,0.0,5.61,-2.01,-0.28,1.38
216,赛富时,CRM,2008-01-14,13.82,13.91,13.96,13.45,1192563,0.0,3.74,2.13,0.29,1.01
217,赛富时,CRM,2008-01-15,13.6,13.55,13.79,13.52,1444140,0.0,1.94,-2.59,-0.36,1.22
218,赛富时,CRM,2008-01-16,13.43,13.59,13.78,13.08,1453210,0.0,5.17,0.3,0.04,1.23
219,赛富时,CRM,2008-01-17,13.75,13.38,13.91,13.3,2345320,0.0,4.49,-1.55,-0.21,1.99
220,赛富时,CRM,2008-01-18,13.62,12.96,13.62,12.75,2813485,0.0,6.5,-3.14,-0.42,2.38
221,赛富时,CRM,2008-01-22,12.18,13.07,13.25,12.04,2048007,0.0,9.34,0.85,0.11,1.73
222,赛富时,CRM,2008-01-23,12.57,13.82,13.86,12.4,2328719,0.0,11.17,5.74,0.75,1.97
223,赛富时,CRM,2008-01-24,13.83,14.11,14.19,13.5,1611577,0.0,4.99,2.1,0.29,1.36
224,赛富时,CRM,2008-01-25,14.04,13.24,14.4,13.09,1926580,0.0,9.28,-6.17,-0.87,1.63
225,赛富时,CRM,2008-01-28,12.83,13.39,13.43,12.83,1114751,0.0,4.53,1.13,0.15,0.94
226,赛富时,CRM,2008-01-29,13.35,13.01,13.52,12.85,1226859,0.0,5.0,-2.84,-0.38,1.04
227,赛富时,CRM,2008-01-30,12.87,12.59,13.11,12.58,1460050,0.0,4.07,-3.23,-0.42,1.24
228,赛富时,CRM,2008-01-31,12.43,12.98,13.32,12.2,3004873,0.0,8.9,3.1,0.39,2.52
229,赛富时,CRM,2008-02-01,13.13,12.93,13.47,12.77,2078927,0.0,5.39,-0.39,-0.05,1.74
230,赛富时,CRM,2008-02-04,12.93,12.94,13.17,12.58,1271966,0.0,4.56,0.08,0.01,1.07
231,赛富时,CRM,2008-02-05,12.8,13.2,13.45,12.57,2071194,0.0,6.8,2.01,0.26,1.74
232,赛富时,CRM,2008-02-06,13.31,11.97,13.31,11.89,2594496,0.0,10.76,-9.32,-1.23,2.17
233,赛富时,CRM,2008-02-07,11.77,12.71,12.99,11.77,2738152,0.0,10.19,6.18,0.74,2.3
234,赛富时,CRM,2008-02-08,12.75,12.72,12.95,12.58,1037306,0.0,2.91,0.08,0.01,0.87
235,赛富时,CRM,2008-02-11,13.27,13.7,13.99,13.27,3890083,0.0,5.66,7.7,0.98,3.26
236,赛富时,CRM,2008-02-12,13.81,13.61,13.85,13.47,1344668,0.0,2.77,-0.66,-0.09,1.13
